Date,Value
2019-06-28,15783279.85
2019-06-29,17226325.97
2019-06-30,16407763.72
2019-07-01,16504406.7
2019-07-02,18191182.95
2019-07-03,18175024.42
2019-07-04,17356921.32
2019-07-05,18073305.61
2019-07-06,18299745.08
2019-07-07,18518303.43
2019-07-08,17902977.55
2019-07-09,16365754.13
2019-07-10,14652988.36
2019-07-11,15595956.78
2019-07-12,16509602.11
2019-07-13,17421970.6
2019-07-14,17332227.57
2019-07-15,18089879.28
2019-07-16,17686721.28
2019-07-17,16980048.51
2019-07-18,15749346.42
2019-07-19,17555270.58
2019-07-20,16029437.97
2019-07-21,16540541.69
2019-07-22,16845591.23
2019-07-23,16711045.9
2019-07-24,16986678.0
2019-07-25,16792788.29
2019-07-26,17135840.85
2019-07-27,17092422.31
2019-07-28,17155138.01
2019-07-29,18348522.66
2019-07-30,19551606.18
2019-07-31,19755263.95
2019-08-01,18985051.49
2019-08-02,18705588.91
2019-08-03,20183920.81
2019-08-04,19449050.77
2019-08-05,19595779.46
2019-08-06,19595779.46
2019-08-07,18900811.99
2019-08-08,19805871.72
2019-08-09,19578570.54
2019-08-10,19541366.31
2019-08-11,20084095.2
2019-08-12,20053061.27
2019-08-13,19793914.78
2019-08-14,18656062.88
2019-08-15,19125647.6
2019-08-16,18975761.41
2019-08-17,17463722.36
2019-08-18,16387944.58
2019-08-19,16271941.6
2019-08-20,16378484.69
2019-08-21,16034048.36
2019-08-22,15548600.77
2019-08-23,14458312.39
2019-08-24,14880251.76
2019-08-25,16649097.49
2019-08-26,17593103.73
2019-08-27,17709811.18
2019-08-28,18885037.16
2019-08-29,19411374.8
2019-08-30,18736830.34
2019-08-31,19009965.38
2019-09-01,18210467.53
2019-09-02,17578964.23
2019-09-03,17651001.43
2019-09-04,18219046.84
2019-09-05,17845111.31
2019-09-06,18290039.94
2019-09-07,18321375.79
2019-09-08,18039617.43
2019-09-09,17732290.99
2019-09-10,17451381.74
2019-09-11,17651429.17
2019-09-12,19143900.61
2019-09-13,19360087.71
2019-09-14,20520148.96
2019-09-15,20718133.32
2019-09-16,17202764.44
2019-09-17,16383654.97
2019-09-18,17543106.09
2019-09-19,17122336.62
2019-09-20,16602961.79
2019-09-21,17703867.33
2019-09-22,18342144.74
2019-09-23,15512799.22
2019-09-24,15334583.72
2019-09-25,15246488.64
2019-09-26,16497368.47
2019-09-27,16663073.52
2019-09-28,17898121.86
2019-09-29,18210543.06
2019-09-30,17778929.95
2019-10-01,18967358.22
2019-10-02,19063850.22
2019-10-03,19401292.26
2019-10-04,19401292.26
2019-10-05,21047920.67
2019-10-06,20847665.66
2019-10-07,21312249.96
2019-10-08,20798045.37
2019-10-09,20062250.75
2019-10-10,21238948.58
2019-10-11,20159604.48
2019-10-12,20348764.25
2019-10-13,19321908.63
2019-10-14,19227089.73
2019-10-15,19670074.82
2019-10-16,19715933.84
2019-10-17,18881445.79
2019-10-18,19305907.38
2019-10-19,18410150.27
2019-10-20,17731932.56
2019-10-21,18146330.44
2019-10-22,17794459.55
2019-10-23,17303640.45
2019-10-24,16487342.51
2019-10-25,16740677.22
2019-10-26,16511809.86
2019-10-27,16215094.33
2019-10-28,15948060.41
2019-10-29,16400373.27
2019-10-30,15658125.3
2019-10-31,14966610.92
2019-11-01,14700853.83
2019-11-02,14703011.24
2019-11-03,14720075.5
2019-11-04,14286449.66
2019-11-05,14137223.9
2019-11-06,13755633.68
2019-11-07,13875328.78
2019-11-08,12975137.36
2019-11-09,11952433.01
2019-11-10,12191502.43
2019-11-11,13379754.59
2019-11-12,12922730.65
2019-11-13,12869084.87
2019-11-14,12680447.16
2019-11-15,12970998.67
2019-11-16,13472447.52
2019-11-17,13149063.18
2019-11-18,12227134.18
2019-11-19,12773410.53
2019-11-20,12753320.89
2019-11-21,12141750.02
2019-11-22,11645226.07
2019-11-23,12204855.69
2019-11-24,12029514.63
2019-11-25,12536819.31
2019-11-26,11787753.17
2019-11-27,11792564.87
2019-11-28,11936884.57
2019-11-29,13737764.26
2019-11-30,13234566.83
2019-12-01,12604648.57
2019-12-02,13260298.43
2019-12-03,12801651.71
2019-12-04,13365696.77
2019-12-05,14366556.68
2019-12-06,14083018.32
2019-12-07,14436537.13
2019-12-08,14832757.45
2019-12-09,16029092.01
2019-12-10,15191257.78
2019-12-11,16058547.2
2019-12-12,15490797.42
2019-12-13,16387422.5
2019-12-14,15782166.59
2019-12-15,15542713.49
2019-12-16,16527836.22
2019-12-17,16250606.52
2019-12-18,15892420.68
2019-12-19,16048005.43
2019-12-20,15453920.23
2019-12-21,14736095.59
2019-12-22,14013490.68
2019-12-23,13803907.9
2019-12-24,13783616.97
2019-12-25,13813462.12
2019-12-26,15047063.81
2019-12-27,15817817.22
2019-12-28,15833698.97
2019-12-29,14539570.44
2019-12-30,15583528.06
2019-12-31,16485166.14
2020-01-01,17034310.66
2020-01-02,16931868.51
2020-01-03,17708018.6
2020-01-04,16296956.18
2020-01-05,15190855.23
2020-01-06,14825505.29
2020-01-07,14383922.84
2020-01-08,14573164.38
2020-01-09,15762290.83
2020-01-10,14180856.32
2020-01-11,14956050.31
2020-01-12,15290485.84
2020-01-13,14109429.23
2020-01-14,15492168.62
2020-01-15,16300088.52
2020-01-16,16423425.43
2020-01-17,16841515.43
2020-01-18,16694818.18
2020-01-19,16269840.84
2020-01-20,17268889.23
2020-01-21,17423065.05
2020-01-22,15942537.97
2020-01-23,16323417.44
2020-01-24,16552806.83
2020-01-25,17068357.44
2020-01-26,16863328.45
2020-01-27,16972997.57
2020-01-28,16829080.42
2020-01-29,16493632.23
2020-01-30,15938487.26
2020-01-31,17075150.38
2020-02-01,17146451.66
2020-02-02,16086241.17
2020-02-03,15463713.45
2020-02-04,15463713.45
2020-02-05,16420745.88
2020-02-06,17535394.67
2020-02-07,18140612.83
2020-02-08,18461996.98
2020-02-09,21147085.7
2020-02-10,20359714.62
2020-02-11,20534778.92
2020-02-12,19288346.01
2020-02-13,18969452.61
2020-02-14,20584493.59
2020-02-15,19516213.28
2020-02-16,19522641.45
2020-02-17,18969175.86
2020-02-18,19523584.96
2020-02-19,17985040.67
2020-02-20,17551792.23
2020-02-21,19916396.26
2020-02-22,18534826.77
2020-02-23,19319336.03
2020-02-24,20061282.09
2020-02-25,20667154.4
2020-02-26,22035087.58
2020-02-27,22602994.57
2020-02-28,24241779.57
2020-02-29,23712831.66
2020-03-01,24751141.03
2020-03-02,23897412.43
2020-03-03,24728812.19
2020-03-04,24740530.1
2020-03-05,26304315.43
2020-03-06,25919215.47
2020-03-07,24908958.67
2020-03-08,24396552.96
2020-03-09,24835462.24
2020-03-10,24915129.0
2020-03-11,24276750.97
2020-03-12,25210580.3
2020-03-13,26604069.0
2020-03-14,26844408.95
2020-03-15,26333267.48
2020-03-16,26730544.5
2020-03-17,26060239.34
2020-03-18,25743912.2
2020-03-19,24975070.94
2020-03-20,25401897.48
2020-03-21,25001035.27
2020-03-22,24106366.3
2020-03-23,25043705.33
2020-03-24,25483759.37
2020-03-25,26131289.07
2020-03-26,26603188.42
2020-03-27,26237605.75
2020-03-28,26619824.97
2020-03-29,26111425.86
2020-03-30,27032461.7
2020-03-31,26585212.12
2020-04-01,27184492.71
2020-04-02,27975688.0
2020-04-03,28927594.23
2020-04-04,28688373.84
2020-04-05,29332941.05
2020-04-06,28713904.18
2020-04-07,28964408.49
2020-04-08,27918865.85
2020-04-09,27918865.85
2020-04-10,27732442.16
2020-04-11,26235681.08
2020-04-12,26041363.67
2020-04-13,26077026.9
2020-04-14,25157865.41
2020-04-15,24693689.96
2020-04-16,24042751.16
2020-04-17,24818825.74
2020-04-18,25247061.2
2020-04-19,25905925.15
2020-04-20,26419469.32
2020-04-21,24662505.06
2020-04-22,23303195.2
2020-04-23,22347596.82
2020-04-24,23060439.92
2020-04-25,24860829.03
2020-04-26,25186333.01
2020-04-27,24737360.02
2020-04-28,25335615.38
2020-04-29,24195480.27
2020-04-30,24259963.4
2020-05-01,24687462.97
2020-05-02,24482805.12
2020-05-03,24083804.67
2020-05-04,24592430.21
2020-05-05,24237867.3
2020-05-06,23957241.1
2020-05-07,23919810.43
2020-05-08,23543063.35
2020-05-09,22313820.49
2020-05-10,23375408.46
2020-05-11,22569683.7
2020-05-12,21929852.71
2020-05-13,21418711.25
2020-05-14,21047486.63
2020-05-15,21433114.9
2020-05-16,21254308.16
2020-05-17,21254308.16
2020-05-18,20896820.49
2020-05-19,20206350.23
2020-05-20,19643405.87
2020-05-21,19599477.83
2020-05-22,19390907.71
2020-05-23,18410546.37
2020-05-24,17536023.68
2020-05-25,17626471.14
2020-05-26,17626471.14
2020-05-27,17527161.32
2020-05-28,17527161.32
2020-05-29,16964273.59
2020-05-30,16964273.59
2020-05-31,17216664.83
2020-06-01,16703932.04
2020-06-02,16079536.24
2020-06-03,15512635.61
2020-06-04,16255135.18
2020-06-05,15251369.45
2020-06-06,15214794.2
2020-06-07,15119736.29
2020-06-08,15119736.29
2020-06-09,14608311.79
2020-06-10,14608311.79
2020-06-11,13755985.84
2020-06-12,14273807.08
2020-06-13,14105932.03
2020-06-14,13308484.68
2020-06-15,13158485.27
2020-06-16,13133961.29
2020-06-17,13360105.13
2020-06-18,12766799.87
2020-06-19,12588609.53
2020-06-20,11544356.29
2020-06-21,11131769.87
2020-06-22,10766080.27
2020-06-23,9993320.42
2020-06-24,9858542.35
2020-06-25,9746621.46
2020-06-26,9276030.41
2020-06-27,8456178.74
2020-06-28,7776482.93
2020-06-29,7331516.56
2020-06-30,7331516.56
2020-07-01,7592531.12
2020-07-02,7115254.0
2020-07-03,6879046.44
2020-07-04,6612742.15
2020-07-05,6612742.15
2020-07-06,6612742.15
2020-07-07,6535937.27
2020-07-08,6808392.99
2020-07-09,6525118.79
2020-07-10,7289249.01
2020-07-11,7289249.01
2020-07-12,7289249.01
2020-07-13,6912332.11
2020-07-14,7495479.33
2020-07-15,7679506.61
2020-07-16,7114757.09
2020-07-17,7114757.09
2020-07-18,6755086.85
2020-07-19,5903610.02
2020-07-20,5821012.23
2020-07-21,5461077.81
2020-07-22,5460832.52
2020-07-23,5460832.52
2020-07-24,5460832.52
2020-07-25,5460832.52
2020-07-26,5795613.99
2020-07-27,6153485.35
2020-07-28,6153485.35
2020-07-29,5851127.85
2020-07-30,6046181.17
2020-07-31,5534159.13
2020-08-01,5534159.13
2020-08-02,6166687.65
2020-08-03,6513350.54
2020-08-04,6513350.54
2020-08-05,6375477.89
2020-08-06,6176864.54
2020-08-07,6305962.91
2020-08-08,5773700.27
2020-08-09,5773700.27
2020-08-10,5703197.79
2020-08-11,6007196.92
2020-08-12,6503343.48
2020-08-13,6416846.0
2020-08-14,6310535.61
2020-08-15,5893087.17
2020-08-16,5893087.17
2020-08-17,6446930.17
2020-08-18,6744765.29
2020-08-19,6744765.29
2020-08-20,6744765.29
2020-08-21,6918879.83
2020-08-22,7537338.04
2020-08-23,7981675.43
2020-08-24,7981675.43
2020-08-25,8117302.61
2020-08-26,8340156.9
2020-08-27,7916557.02
2020-08-28,7916557.02
2020-08-29,8415911.39
2020-08-30,9152479.67
2020-08-31,9398518.2
2020-09-01,9819337.98
2020-09-02,9749791.55
2020-09-03,9520798.41
2020-09-04,10466546.91
2020-09-05,10709509.71
2020-09-06,10062942.33
2020-09-07,10062942.33
2020-09-08,10025008.48
2020-09-09,10025008.48
2020-09-10,9254104.12
2020-09-11,9166845.58
2020-09-12,8899339.93
2020-09-13,9433640.48
2020-09-14,9565839.72
2020-09-15,9553385.88
2020-09-16,9079976.98
2020-09-17,9509860.38
2020-09-18,9489204.63
2020-09-19,9755791.97
2020-09-20,10002245.63
2020-09-21,9703712.33
2020-09-22,9703712.33
2020-09-23,9704995.45
2020-09-24,9162216.24
2020-09-25,8518089.32
2020-09-26,8518089.32
2020-09-27,8518089.32
2020-09-28,7913802.06
2020-09-29,7798912.38
2020-09-30,7820417.25
2020-10-01,7577341.22
2020-10-02,7577341.22
2020-10-03,7379092.68
2020-10-04,7259749.83
2020-10-05,6814424.95
2020-10-06,7413170.9
2020-10-07,6844754.42
2020-10-08,6608389.62
2020-10-09,7236263.68
2020-10-10,7534344.09
2020-10-11,6745161.54
2020-10-12,6766754.46
2020-10-13,6487958.6
2020-10-14,6201313.06
2020-10-15,6704378.4
2020-10-16,5409985.68
2020-10-17,4900926.14
2020-10-18,4900926.14
2020-10-19,6622768.09
2020-10-20,6460352.6
2020-10-21,6859076.28
2020-10-22,6859076.28
2020-10-23,6632102.19
2020-10-24,6632102.19
2020-10-25,6632102.19
2020-10-26,7986021.68
2020-10-27,7986021.68
2020-10-28,8178722.61
2020-10-29,9343796.81
2020-10-30,9559097.03
2020-10-31,9212679.41
2020-11-01,8700657.38
2020-11-02,7991462.36
2020-11-03,7724302.64
2020-11-04,7884529.29
2020-11-05,8191100.95
2020-11-06,8594975.99
2020-11-07,8594975.99
2020-11-08,8266396.29
2020-11-09,8630758.73
2020-11-10,9119370.09
2020-11-11,7617224.93
2020-11-12,6869033.09
2020-11-13,6869033.09
2020-11-14,6869033.09
2020-11-15,7292840.53
2020-11-16,7662480.15
2020-11-17,7662480.15
2020-11-18,7104630.54
2020-11-19,6004989.24
2020-11-20,6221503.39
2020-11-21,7333881.56
2020-11-22,7642421.93
2020-11-23,7402729.82
2020-11-24,6592111.6
2020-11-25,6835766.29
2020-11-26,7585090.32
2020-11-27,7250252.25
2020-11-28,6998666.11
2020-11-29,6591866.31
2020-11-30,6591866.31
2020-12-01,7309672.07
2020-12-02,7076829.57
2020-12-03,6272916.29
2020-12-04,6272916.29
2020-12-05,6158303.36
2020-12-06,6884304.76
2020-12-07,6619164.06
2020-12-08,7577976.5
2020-12-09,7577976.5
2020-12-10,7984902.09
